date,portfolio_value,capital,withdrawn,total_value,cot_stance,cot_composite,peak,drawdown,returns
2021-12-10,70699.53618049622,35446.90188789368,26598.535551071167,97298.07173156738,NEUTRAL,0,103858.29907608032,-6.316517219011364,0.009969332141058329
2021-12-13,70824.6056880951,35446.90188789368,26598.535551071167,97423.14123916626,NEUTRAL,0,103858.29907608032,-6.196093999382812,0.0012854263745731842
2021-12-14,70571.6270236969,35446.90188789368,26598.535551071167,97170.16257476807,NEUTRAL,0,103858.29907608032,-6.439674595876954,-0.002596699933716473
2021-12-15,71186.85173988342,35446.90188789368,26598.535551071167,97785.38729095459,NEUTRAL,0,103858.29907608032,-5.847305260292279,0.006331415939673235
2021-12-16,71004.36882591248,35446.90188789368,26598.535551071167,97602.90437698364,NEUTRAL,0,103858.29907608032,-6.023008998553269,-0.0018661572963655226
2021-12-17,70149.3154373169,35132.47775268555,26751.98081588745,96901.29625320435,NEUTRAL,0,103858.29907608032,-6.698552628692389,-0.00718839391366255
2021-12-20,70013.54290390015,35132.47775268555,26751.98081588745,96765.5237197876,NEUTRAL,0,103858.29907608032,-6.82928126051533,-0.0014011425921689469
2021-12-21,70110.81784439087,35132.47775268555,26751.98081588745,96862.79866027832,NEUTRAL,0,103858.29907608032,-6.735620049657776,0.0010052644449318748
2021-12-22,70412.12448501587,35132.47775268555,26751.98081588745,97164.10530090332,NEUTRAL,0,103858.29907608032,-6.445506844160076,0.0031106538814944518
2021-12-23,70423.43146514893,35132.47775268555,26751.98081588745,97175.41228103638,NEUTRAL,0,103858.29907608032,-6.4346199143397005,0.0001163699300070764
2021-12-27,70661.0636768341,35480.38658332825,27099.88964653015,97760.95332336426,NEUTRAL,0,103858.29907608032,-5.870831514628905,0.006025609036105495
2021-12-28,70656.45589637756,35480.38658332825,27099.88964653015,97756.34554290771,NEUTRAL,0,103858.29907608032,-5.875268117671251,-4.713313751458781e-05
2021-12-29,70761.60129356384,35480.38658332825,27099.88964653015,97861.490940094,NEUTRAL,0,103858.29907608032,-5.774028834800604,0.0010755864143892069
2021-12-30,70696.05425453186,35480.38658332825,27099.88964653015,97795.94390106201,NEUTRAL,0,103858.29907608032,-5.837140824516485,-0.0006697939955984111
2021-12-31,70637.45074653625,35480.38658332825,27099.88964653015,97737.3403930664,NEUTRAL,0,103858.29907608032,-5.893567232918063,-0.0005992427258014743
2022-01-03,71063.58988761902,35597.81482505798,27291.890031814575,98355.4799194336,NEUTRAL,0,103858.29907608032,-5.2983913713199655,0.006324497105008486
2022-01-04,71025.18365287781,35597.81482505798,27291.890031814575,98317.07368469238,NEUTRAL,0,103858.29907608032,-5.335370828024799,-0.0003904839341201116
2022-01-05,70314.59705162048,35597.81482505798,27291.890031814575,97606.48708343506,NEUTRAL,0,103858.29907608032,-6.019559388379314,-0.007227499503659085
2022-01-06,70266.5175151825,35597.81482505798,27291.890031814575,97558.40754699707,NEUTRAL,0,103858.29907608032,-6.0658527870443235,-0.0004925854610143832
2022-01-07,58217.56950187683,34989.583013534546,27291.890031814575,85509.4595336914,NEUTRAL,0,103858.29907608032,-17.66718664335881,-0.12350496811360201
2022-01-10,68705.9642238617,34402.80983543396,27291.890031814575,95997.85425567627,NEUTRAL,0,103858.29907608032,-7.568432075558995,0.12265771271601067
2022-01-11,69182.04797935486,34402.80983543396,27291.890031814575,96473.93801116943,NEUTRAL,0,103858.29907608032,-7.110034663191966,0.0049593166345696105
2022-01-12,69217.32337760925,34402.80983543396,27291.890031814575,96509.21340942383,NEUTRAL,0,103858.29907608032,-7.076069733505841,0.0003656469195889578
2022-01-13,69133.62360191345,34402.80983543396,27291.890031814575,96425.51363372803,NEUTRAL,0,103858.29907608032,-7.156660092139089,-0.000867272385080109
2022-01-14,69311.18559837341,34402.80983543396,27291.890031814575,96603.07563018799,NEUTRAL,0,103858.29907608032,-6.985694461044078,0.0018414420599761616
2022-01-18,68528.67088890076,34299.204080581665,27630.374921798706,96159.04581069946,NEUTRAL,0,103858.29907608032,-7.413228729791587,-0.00459643563718759
2022-01-19,68390.48505973816,34299.204080581665,27630.374921798706,96020.85998153687,NEUTRAL,0,103858.29907608032,-7.546281004277011,-0.001437054912489799
2022-01-20,68067.41710853577,34299.204080581665,27630.374921798706,95697.79203033447,NEUTRAL,0,103858.29907608032,-7.857347095361112,-0.003364560068140565
2022-01-21,67752.41997337341,34299.204080581665,27630.374921798706,95382.79489517212,NEUTRAL,0,103858.29907608032,-8.160642198366407,-0.003291582057217246
2022-01-24,67851.9558544159,34299.204080581665,27630.374921798706,95482.3307762146,NEUTRAL,0,103858.29907608032,-8.064804040098894,0.0010435412503049246
2022-01-25,67460.29910469055,33768.02334403992,27677.800966262817,95138.10007095337,NEUTRAL,0,103858.29907608032,-8.396246696413801,-0.003605177025558959
2022-01-26,67263.89946556091,33768.02334403992,27677.800966262817,94941.70043182373,NEUTRAL,0,103858.29907608032,-8.58535015841616,-0.0020643636879774663
2022-01-27,67559.83038520813,33768.02334403992,27677.800966262817,95237.63135147095,NEUTRAL,0,103858.29907608032,-8.300412967763314,0.0031169751363335774
2022-01-28,67779.0451412201,33768.02334403992,27677.800966262817,95456.84610748291,NEUTRAL,0,103858.29907608032,-8.08934196240111,0.002301766149590101
2022-01-31,68088.65880775452,33768.02334403992,27677.800966262817,95766.45977401733,NEUTRAL,0,103858.29907608032,-7.791230334068344,0.0032434935697100986
2022-02-01,68331.08444786072,34202.10869026184,28111.88631248474,96442.97076034546,NEUTRAL,0,103858.29907608032,-7.139851491600913,0.007064174533803369
2022-02-02,68537.68457984924,34202.10869026184,28111.88631248474,96649.57089233398,NEUTRAL,0,103858.29907608032,-6.940926481441467,0.0021422000002666586
2022-02-03,67970.75626945496,34202.10869026184,28111.88631248474,96082.6425819397,NEUTRAL,0,103858.29907608032,-7.486793605626685,-0.005865813010446086
2022-02-04,68385.06197547913,34202.10869026184,28111.88631248474,96496.94828796387,NEUTRAL,0,103858.29907608032,-7.087879210041725,0.00431197243217829
2022-02-07,68492.37553215027,34202.10869026184,28111.88631248474,96604.26184463501,NEUTRAL,0,103858.29907608032,-6.984552314044201,0.0011120927508598832
2022-02-08,68420.03645706177,34240.529079437256,28282.37335205078,96702.40980911255,NEUTRAL,0,103858.29907608032,-6.890050511732149,0.0010159796535207377
2022-02-09,68675.93618774414,34240.529079437256,28282.37335205078,96958.30953979492,NEUTRAL,0,103858.29907608032,-6.6436573655330955,0.002646260120999111
2022-02-10,68323.87553024292,34240.529079437256,28282.37335205078,96606.2488822937,NEUTRAL,0,103858.29907608032,-6.982639094131715,-0.0036310519353344173
