report_date_as_yyyy_mm_dd,SP500_Max,NASDAQ_Max,USTBOND_Min,USTBOND_Max,10Y_Max,spy_z_composite,qqq_z_composite,composite_z_score,relative_strength,spy_smi_expanding,spy_smi_rolling,qqq_smi_expanding,qqq_smi_rolling,composite_smi_expanding,composite_smi_rolling,SP500_Max_lagged,NASDAQ_Max_lagged,USTBOND_Min_lagged,USTBOND_Max_lagged,10Y_Max_lagged,spy_z_composite_lagged,qqq_z_composite_lagged,composite_z_score_lagged,relative_strength_lagged,spy_smi_expanding_lagged,spy_smi_rolling_lagged,qqq_smi_expanding_lagged,qqq_smi_rolling_lagged,composite_smi_expanding_lagged,composite_smi_rolling_lagged
2022-09-06T00:00:00.000,2.3228188597323522,1.5569688083981836,-1.8937434269663889,-1.002232609054458,-1.2185560204559251,4.000238875297274,3.2343888239631053,3.61731384963019,-0.7658500513341686,2.197610440162829,2.450143967793109,1.2444481373950982,2.3759630369144515,1.8699341581326174,2.630369884879287,2.4449275875888086,1.5569688083981836,-1.8937434269663889,-1.002232609054458,-1.2185560204559251,4.122347603153731,3.2343888239631053,3.6783682135584175,-0.8879587791906249,2.3197191680192857,2.5722526956495657,1.2444481373950982,2.3759630369144515,1.951984622586874,2.6914242488075146
2022-09-13T00:00:00.000,2.3228188597323522,1.5569688083981836,-1.8937434269663889,-1.002232609054458,-1.2185560204559251,4.000238875297274,3.2343888239631053,3.61731384963019,-0.7658500513341686,2.197610440162829,2.450143967793109,1.2444481373950982,2.3759630369144515,1.8489380576065881,2.630369884879287,2.3228188597323522,1.5569688083981836,-1.8937434269663889,-1.002232609054458,-1.2185560204559251,4.000238875297274,3.2343888239631053,3.61731384963019,-0.7658500513341686,2.197610440162829,2.450143967793109,1.2444481373950982,2.3759630369144515,1.8699341581326174,2.630369884879287
2022-09-20T00:00:00.000,2.3228188597323522,1.7458467376800353,-1.8937434269663889,-1.2490394124158501,-1.2185560204559251,4.247045678658666,3.670073556606349,3.958559617632508,-0.576972122052317,2.436728357632392,2.696950771154501,1.6742060358635376,2.8116477695576947,2.1832140591815166,2.971615652881605,2.3228188597323522,1.5569688083981836,-1.8937434269663889,-1.002232609054458,-1.2185560204559251,4.000238875297274,3.2343888239631053,3.61731384963019,-0.7658500513341686,2.197610440162829,2.450143967793109,1.2444481373950982,2.3759630369144515,1.8489380576065881,2.630369884879287
2022-09-27T00:00:00.000,2.1972594709319964,1.7458467376800353,-1.8937434269663889,-1.2490394124158501,-1.2185560204559251,4.121486289858311,3.670073556606349,3.89577992323233,-0.4514127332519611,2.303480082940208,2.5713913823541454,1.6682792016887333,2.8116477695576947,2.113464598353949,2.908835958481427,2.3228188597323522,1.7458467376800353,-1.8937434269663889,-1.2490394124158501,-1.2185560204559251,4.247045678658666,3.670073556606349,3.958559617632508,-0.576972122052317,2.436728357632392,2.696950771154501,1.6742060358635376,2.8116477695576947,2.1832140591815166,2.971615652881605
2022-10-04T00:00:00.000,2.1972594709319964,1.7458467376800353,-1.8937434269663889,-1.0276880555021304,-1.2185560204559251,3.9001349329445905,3.4487221996926296,3.6744285663186096,-0.4514127332519611,2.068505193490104,2.3500400254404252,1.4453922780509303,2.5902964126439754,1.887193269650008,2.6874846015677067,2.1972594709319964,1.7458467376800353,-1.8937434269663889,-1.2490394124158501,-1.2185560204559251,4.121486289858311,3.670073556606349,3.89577992323233,-0.4514127332519611,2.303480082940208,2.5713913823541454,1.6682792016887333,2.8116477695576947,2.113464598353949,2.908835958481427
2022-10-11T00:00:00.000,2.1972594709319964,1.7458467376800353,-1.6641556705096523,-1.0276880555021304,-1.2185560204559251,3.6705471764878537,3.219134443235893,3.4448408098618737,-0.4514127332519611,1.8252939044969834,2.115699650746234,1.2142689548701098,2.3607086561872386,1.652685541403051,2.457896845110971,2.1972594709319964,1.7458467376800353,-1.8937434269663889,-1.0276880555021304,-1.2185560204559251,3.9001349329445905,3.4487221996926296,3.6744285663186096,-0.4514127332519611,2.068505193490104,2.3500400254404252,1.4453922780509303,2.5902964126439754,1.887193269650008,2.6874846015677067
2022-10-18T00:00:00.000,2.1972594709319964,1.7458467376800353,-1.6197844615299068,-1.0276880555021304,-1.3586557703473339,3.4860762176166995,3.0346634843647387,3.2603698509907195,-0.4514127332519611,1.6374473183927765,1.922638189408363,1.0218140451077131,2.1762376973160844,1.4528326934986775,2.2734258862398167,2.1972594709319964,1.7458467376800353,-1.6641556705096523,-1.0276880555021304,-1.2185560204559251,3.6705471764878537,3.219134443235893,3.4448408098618737,-0.4514127332519611,1.8252939044969834,2.115699650746234,1.2142689548701098,2.3607086561872386,1.652685541403051,2.457896845110971
2022-10-25T00:00:00.000,2.1972594709319964,1.7458467376800353,-1.6197844615299068,-1.0276880555021304,-1.4255209260552257,3.4192110619088076,2.967798328656847,3.1935046952828277,-0.4514127332519611,1.5672065354518319,1.8557730337004712,0.9469649385085792,2.1093725416081925,1.370585648757566,2.206560730531925,2.1972594709319964,1.7458467376800353,-1.6197844615299068,-1.0276880555021304,-1.3586557703473339,3.4860762176166995,3.0346634843647387,3.2603698509907195,-0.4514127332519611,1.6374473183927765,1.922638189408363,1.0218140451077131,2.1762376973160844,1.4528326934986775,2.2734258862398167
2022-11-01T00:00:00.000,2.1972594709319964,1.7458467376800353,-1.608150966705082,-1.0276880555021304,-1.4255209260552257,3.407577567083983,2.9561648338320214,3.1818712004580023,-0.4514127332519611,1.5536118705766562,1.8441395388756467,0.9353314436837539,2.097739046783367,1.3528535145423055,2.1949272357070995,2.1972594709319964,1.7458467376800353,-1.6197844615299068,-1.0276880555021304,-1.4255209260552257,3.4192110619088076,2.967798328656847,3.1935046952828277,-0.4514127332519611,1.5672065354518319,1.8557730337004712,0.9469649385085792,2.1093725416081925,1.370585648757566,2.206560730531925
2022-11-08T00:00:00.000,1.5963208781912097,1.3758442751924418,-1.608150966705082,-1.0276880555021304,-1.4295800224155155,2.8025798779829065,2.5821032749841386,2.692341576483523,-0.22047660299876792,0.9466530114252283,1.23914184977457,0.561269884835871,1.7236774879354846,0.857225251177391,1.7053976117326202,2.1972594709319964,1.7458467376800353,-1.608150966705082,-1.0276880555021304,-1.4255209260552257,3.407577567083983,2.9561648338320214,3.1818712004580023,-0.4514127332519611,1.5536118705766562,1.8441395388756467,0.9353314436837539,2.097739046783367,1.3528535145423055,2.1949272357070995
